"","time_jjj","t2m_2016_changpin","d2m_2016_changpin","u10_2016_changpin","v10_2016_changpin","blh_2016_changpin","sp_2016_changpin","e_2016_changpin","tp_2016_changpin","fal_2016_changpin","wind_direction","wind_speed"
"2967",2966,13.9176265430915,-5.75401260194127,1.75474305393229,-1.36062342916875,24.1967630566078,94047.3654656814,-8.54606721829626e-06,-1.73472347597681e-18,0.124173530086382,-164.02283050555,2.22045475101983
"2968",2967,9.82311620214733,-3.78953968501145,1.43655577519858,-1.12519915754813,23.6997720242425,94099.6667451894,-9.83856984862269e-06,-1.73472347597681e-18,0.124173530086382,-163.142155014331,1.8247645435517
"2969",2968,9.42317594251966,-4.19287087050174,1.27037161151455,-1.16152715136534,22.78862179824,94092.7176241359,-1.01382806034809e-05,-1.73472347597681e-18,0.124173530086382,-149.422554042469,1.7213335977378
"2970",2969,8.84399416409542,-2.74261803642077,1.1719905866136,-1.23229597048978,20.6349939913252,94089.4259352159,-9.8947656151586e-06,-1.73472347597681e-18,0.124173530086382,-136.857775868969,1.70062203149207
"2971",2970,8.75742172984678,-2.37407552461156,1.1573663802094,-1.21767041453739,18.8126935393202,94100.7639748295,-9.3702717941566e-06,-1.73472347597681e-18,0.124173530086382,-136.802310968564,1.67994588498519
"2972",2971,8.49648509704093,-2.36537835619129,1.08468850595825,-1.21531145389991,16.6590657324055,94143.1901875773,-9.9884252260518e-06,-1.73472347597681e-18,0.124173530086382,-131.159973242859,1.6289662626765
"2973",2972,7.16009935145581,-2.34798401935075,0.883051720688283,-1.17615270731772,14.4226060867627,94154.1624839775,-9.25788026108466e-06,-1.73472347597681e-18,0.124173530086382,-115.921958946135,1.47075338936932
"2974",2973,7.47102851671508,-3.33837407320965,0.679199146569196,-0.978471805896799,12.5174737960306,94187.8108596051,-8.69592259572537e-06,-1.73472347597681e-18,0.124173530086382,-109.221142078462,1.19109972531072
"2975",2974,10.7181044660702,-2.55454176933227,0.640644420594499,-0.960071912924446,12.1033146023929,94246.32977374,-1.29855327746347e-05,-1.73472347597681e-18,0.124369937127503,-105.917868156498,1.15419381025254
"2976",2975,15.1247633023335,2.41371569075028,0.660586520236584,-1.04546628800127,13.0972966671229,94281.4411222209,-3.77116700504439e-05,-1.73472347597681e-18,0.124369937127503,-101.432863911018,1.23667874165663
"2977",2976,18.399883843065,5.74146975755832,0.430587637697876,-0.533100037540351,41.922776544292,94331.9136856622,-7.97835672636768e-05,-1.73472347597681e-18,0.124369937127503,-122.295882284047,0.685274663010213
"2978",2977,17.7926574732644,-3.1002890877046,-0.398560549643017,1.3918118426443,617.769719377855,94365.1963180764,-0.000177264490281337,-1.73472347597681e-18,0.124369937127503,-50.2015335120041,1.44775367969025
"2979",2978,23.1101558642285,-4.30919549812296,-0.820003588745738,2.41324179867365,1036.07050495172,94363.0018587963,-0.000253334826248807,-1.73472347597681e-18,0.124369937127503,-58.9595914473463,2.5487530018465
"2980",2979,22.4273310307179,-4.3494199020667,-1.06063825776022,3.1841501350025,1350.91432395494,94337.7655770757,-0.000303948479975501,-1.73472347597681e-18,0.124369937127503,-57.8771876324789,3.35615339280867
"2981",2980,21.9347216865424,-4.07872053498562,-0.894010936306362,3.82106950712243,1608.27284688127,94263.1539615537,-0.000332908031663684,-1.73472347597681e-18,0.124369937127503,-41.370205744416,3.92426142509596
"2982",2981,23.4357169902059,-3.30575969163363,-0.273146900782797,4.22916969740667,1736.49653323144,94208.2924795523,-0.00034041953245732,-1.73472347597681e-18,0.124369937127503,-11.6094297165309,4.23798130704585
"2983",2982,23.4088917288894,-3.47752876793407,0.278141364878385,4.30324106142358,1778.16094811137,94144.6531604306,-0.000327906608441986,-1.73472347597681e-18,0.124369937127503,11.6181964535159,4.31222057084031
"2984",2983,23.3491445559573,-3.66560503502251,0.838735943705873,4.01639144790587,1732.60343681125,94134.0466072437,-0.000278192086979867,-1.73472347597681e-18,0.124369937127503,37.0565386076791,4.10303281074811
"2985",2984,22.1493237770743,-0.0377986577149727,0.821895948452557,3.12611970332047,1400.11643615907,94089.7916784292,-0.000171794769005173,-1.73472347597681e-18,0.124369937127503,46.2769560724743,3.2323578622379
"2986",2985,23.0113901293815,-1.22496214708264,0.427485533309107,1.68102041679949,646.181040061387,94087.9629623625,-0.000110428991947937,-1.73472347597681e-18,0.124369937127503,44.8240949932238,1.73452400470138
"2987",2986,20.2361949131846,7.57113656397388,0.920276973353507,0.140619120524276,26.8473818958873,94119.41687871,-2.80459982062639e-05,-1.73472347597681e-18,0.124578619608695,255.450289619149,0.930958347479474
"2988",2987,21.0043728508841,4.32491845110593,0.765171753915072,-0.686904271104125,21.6289760560553,94156.7226864709,-8.32128415215259e-06,-1.73472347597681e-18,0.124578619608695,-151.064362620454,1.02826323995879
"2989",2988,20.8165960216687,4.90001871289667,0.760297018447007,-1.51584303911501,23.4512765080603,94269.0058529672,-6.65414307825327e-06,-1.73472347597681e-18,0.124578619608695,-83.6820925539078,1.69582772577077
"2990",2989,21.8518072424732,1.473334355308,0.289220309123987,-0.749652624061124,15.9964110225856,94267.1771369005,-6.89765806657569e-06,0.000238405743724773,0.124578619608695,-66.2778732052535,0.803509454811519
"2991",2990,21.670127063557,0.628621872488679,-0.240796383585637,-0.217471104245368,22.2916307658752,94268.6401097539,-5.86740234675021e-06,-1.73472347597681e-18,0.124578619608695,150.525559448802,0.324463525730738
"2992",2991,19.6240912231448,1.03630164218913,-0.0923385306945636,-0.707663124713959,19.7238437653227,94298.2653100347,-5.23051699267637e-06,-1.73472347597681e-18,0.124578619608695,23.3551214263213,0.713662036492593
"2993",2992,17.3476020014227,2.15932351445724,-1.071274044236,-1.4804586295528,38.443839317737,94241.2093687531,-8.24635646343793e-06,7.42976804073772e-05,0.124578619608695,112.751318042683,1.82739865154572
"2994",2993,17.3024867892086,2.38653703943692,-2.15435163368611,-1.21248070113493,68.8431241307289,94245.5982873133,-1.84739859729772e-05,4.00064432962786e-05,0.124578619608695,190.471484289204,2.47211254035706
"2995",2994,16.9123011700596,2.02451740394298,-1.53304444039272,-1.58095035270949,81.5992272947633,94189.2738324585,-1.80056879185111e-05,0.000102873711333292,0.124578619608695,138.602755327184,2.20218738393246
"2996",2995,16.6757511384506,2.46046297100929,-0.764165709747901,-1.93243548769419,110.83886636557,94173.9126174981,-4.01093560893103e-05,5.71520618518166e-06,0.124578619608695,67.7827264879925,2.07804142067823
"2997",2996,16.1051046704453,2.98664166043596,-0.52308788296359,-1.80222086050523,164.679561538444,94155.2597136176,-3.67188781749758e-05,1.10221833571379e-05,0.124578619608695,50.8472230774705,1.87659824239061
"2998",2997,15.6588298685436,3.30191401567095,-0.703009937512175,-1.86638458984472,167.330180377724,94145.018903644,-3.77678658169798e-05,-1.73472347597681e-18,0.124578619608695,64.8420187855512,1.99439575045945
"2999",2998,16.4318851264825,4.84022568000728,-1.56982653528812,-1.8442103598524,229.785386778257,94183.421941045,-2.83644408833009e-05,-1.73472347597681e-18,0.124775026649816,126.936219032132,2.42187266434088
"3000",2999,16.2294763365489,5.62514512993715,-1.29019398252911,-2.32260757713358,292.406256856245,94203.9035609922,-4.53917581436876e-05,-1.73472347597681e-18,0.124775026649816,91.2692287800151,2.65689790355456
"3001",3000,16.5026062699532,6.07848503384406,-1.09609087934615,-2.1574803325099,385.757739102135,94251.8159219401,-0.000105858402936348,-1.73472347597681e-18,0.124775026649816,84.6109055256446,2.41994557809733
"3002",3001,16.9391264313761,7.66136968633424,-1.30082976900489,-1.87770760090463,498.243376094077,94262.7882183404,-0.000148848164336335,-1.73472347597681e-18,0.124775026649816,109.054946390106,2.28428192708876
"3003",3002,20.4227524123402,7.99512352446231,-1.51310234075063,-1.54462235889228,653.635905546862,94226.5796402194,-0.000189852341985385,-1.73472347597681e-18,0.124775026649816,139.516236737367,2.16225274313042
"3004",3003,20.8714658743615,8.92028481516917,-1.72980649019462,-0.949220693992033,821.370378970045,94216.7045734592,-0.000241739766420227,-1.73472347597681e-18,0.124775026649816,192.405245892097,1.97313213430377
"3005",3004,21.5811159691887,9.01377937568714,-1.43554973103141,-0.322208956549533,1174.896666659,94130.0234318969,-0.000290480227929057,-1.73472347597681e-18,0.124775026649816,243.001001473989,1.47126532003752
"3006",3005,24.0417240299466,7.75377710079965,-0.428695277991056,0.18024965923396,1617.3843491413,94076.2591795355,-0.000316836042434408,-1.73472347597681e-18,0.124775026649816,-211.099769749067,0.465047934116245
"3007",3006,24.2587647805983,6.54160925222374,-0.110507999257352,1.26206900758283,2323.1944469383,94017.008778974,-0.000303180471166177,-1.73472347597681e-18,0.124775026649816,-15.720881291476,1.26689786399732
"3008",3007,24.4489802699334,5.74255690361088,0.185078233215324,2.16083301046317,2751.18655764328,93927.7674349183,-0.000266990397517038,-1.73472347597681e-18,0.124775026649816,15.3797044108953,2.16874462570341
"3009",3008,23.840534570073,3.23559810646634,0.596328643612089,2.47080043822819,2659.40888033322,93899.6052074909,-0.000225218211058663,-1.73472347597681e-18,0.124775026649816,42.6278574828281,2.54174401872826
"3010",3009,24.0344080495876,1.29721669479738,0.613611796635229,2.55996915032498,1388.68564241468,93895.2162889308,-0.000169959040631666,-1.73472347597681e-18,0.124775026649816,42.3461823646214,2.63248200137922
"3011",3010,20.1154812372604,5.72190112861273,-0.0839185330679056,0.942193945140384,486.149927639862,93952.2722302123,-0.000101812307745761,-1.73472347597681e-18,0.125008260011148,-15.9898943833413,0.945923755094178
"3012",3011,17.8902038780516,6.77099706930852,0.398237120500716,-0.0240363319719106,28.5040186704373,94059.4349917217,-2.740911285219e-05,-1.73472347597681e-18,0.125008260011148,-271.892272459434,0.39896183952775
"3013",3012,18.5791253618615,-2.51323021933598,0.457620261657146,-1.8437385677249,46.8098550292143,94193.6627510186,-6.61667923389599e-06,-1.73472347597681e-18,0.125008260011148,-43.7914892306202,1.89968108112794
"3014",3013,19.3229166983642,-16.9276997298907,0.806385426508713,-2.21456717993694,526.737528616336,94319.1126731952,-1.61699595450041e-05,-1.73472347597681e-18,0.125008260011148,-62.8568924383482,2.35681251917489
"3015",3014,17.3049254493282,-27.8361232210217,1.61736414528682,-3.55115427713378,1127.68251858433,94413.4744222377,-2.15272892880961e-05,-1.73472347597681e-18,0.125008260011148,-76.9274603626637,3.90212294507297
"3016",3015,13.9261618535104,-12.9400480091942,2.30780395067277,-3.52803646288647,1176.13914423992,94439.442190385,-2.10964550779873e-05,-1.73472347597681e-18,0.125008260011148,-104.269492908186,4.21580364322122
"3017",3016,13.2408983598801,-12.4790980829196,2.53868914875112,-3.26336107936108,1225.1755927666,94437.6134743183,-1.8904820183086e-05,-1.73472347597681e-18,0.125008260011148,-119.005620240657,4.13454569793048
"3018",3017,12.3800513376327,-10.978836530422,2.34104078340957,-3.05294179049776,1290.03292249023,94456.6321214121,-1.69005045099712e-05,-1.73472347597681e-18,0.125008260011148,-117.75167634627,3.84719709993582
"3019",3018,12.7836495874399,-10.3841676396856,2.53868914875112,-3.31242746062069,1278.93345610074,94519.5399541071,-1.56829295683593e-05,-1.73472347597681e-18,0.125008260011148,-117.706187257439,4.17338211476744
"3020",3019,12.6921998329519,-6.69765537554122,2.81566275489119,-4.07956145992957,1196.01878553452,94557.5772482948,-1.51584357473573e-05,-1.73472347597681e-18,0.125008260011148,-108.73981123017,4.95689201563077
"3021",3020,11.4570184823335,-5.27458119277355,2.9720974476391,-4.70374244460709,1140.52145358709,94578.7903546686,-1.42967673271398e-05,-1.73472347597681e-18,0.125008260011148,-101.432833372428,5.56404135709478
"3022",3021,11.3436207867683,-4.3494199020667,2.86441010957184,-4.93208983431527,1067.38093999071,94600.3692042559,-1.3022996618992e-05,-1.73472347597681e-18,0.125008260011148,-94.7087677361952,5.70353884965934
"3023",3022,13.3360061045476,-4.68099944808972,2.32641657700538,-4.10881257183434,1111.19898267756,94666.2029826576,-1.7275142953544e-05,-1.73472347597681e-18,0.125204667052269,-92.7354546306536,4.72171100769936
"3024",3023,13.0141029687497,-3.7243109218594,2.13054084274313,-3.61814875923825,1153.77454778349,94743.7405438863,-4.1383126797458e-05,-1.73472347597681e-18,0.125204667052269,-95.792289466838,4.19883373409497
"3025",3024,13.0787274619213,-2.99918450481891,3.09972688534844,-4.38292379790965,1248.12001209411,94779.9491220072,-7.47259482754431e-05,-1.73472347597681e-18,0.125204667052269,-110.80090540478,5.36827046468736
"3026",3025,13.5871880968747,-2.60128904959129,3.26147947133423,-4.8282955662661,1377.17201683155,94835.176347222,-0.000111365588056869,-1.73472347597681e-18,0.125204667052269,-106.935879703996,5.82663594342048
"3027",3026,17.4695350074067,-2.61433480222166,2.99913007159837,-4.76082929203414,1532.23321892943,94798.2362826744,-0.000153006651059993,-1.73472347597681e-18,0.125204667052269,-101.188406779521,5.6267465496729
"3028",3027,17.5329401705184,-2.68173785747882,2.71550909891094,-4.51832813850107,1737.40768345744,94808.1113494346,-0.000183783199199504,-1.73472347597681e-18,0.125204667052269,-97.4076257135503,5.27155373997445
"3029",3028,17.9877502828389,-2.51866594959864,2.55907440616303,-4.21260683988351,1996.91983419069,94795.3103369676,-0.000215983373424592,-1.73472347597681e-18,0.125204667052269,-98.2622440060374,4.928987543473
"3030",3029,20.1386485083974,-3.11985771665019,2.63795648919172,-3.87669084510619,2268.77392889434,94767.1481095402,-0.000215477611525769,-1.73472347597681e-18,0.125204667052269,-107.549149401109,4.68908800806712
"3031",3030,19.8923438363096,-3.2514023890069,2.68803331718185,-3.59691811350092,2408.59407266635,94761.6619613401,-0.000202608780989041,-1.73472347597681e-18,0.125204667052269,-115.520567633153,4.49036112462134
"3032",3031,19.9179497675663,-3.47209303767136,2.81389012381189,-3.55304144564377,2509.31758855899,94717.772775739,-0.000196296123214838,-1.73472347597681e-18,0.125204667052269,-120.568192385153,4.53233727157947
"3033",3032,20.2264402727059,-4.24940246523352,2.49570284507819,-3.77289657705701,2448.27052341683,94718.1385189523,-0.000160087317643521,-1.73472347597681e-18,0.125204667052269,-105.192821549938,4.5236358465398
"3034",3033,20.2703361548602,-4.52662470862981,2.02817139791376,-3.64551270263303,2292.71233028658,94723.2589239391,-0.000128261781862006,-1.73472347597681e-18,0.125204667052269,-91.3866057700401,4.17171931994163
"3035",3034,17.8048507738628,-5.98774900323616,0.871529618672856,-2.22824915163433,2094.16441285677,94740.8145981796,-8.17878829367916e-05,-1.73472347597681e-18,0.125413349533461,-67.1101895210821,2.39262578728542
"3036",3035,17.398813863936,-5.56484918880028,1.22960109669073,-2.26504893757904,873.223110013458,94818.7179026216,-3.39465536925366e-05,-1.73472347597681e-18,0.125413349533461,-89.5218793437943,2.57727870953279
"3037",3036,16.8549926572471,-5.03758335332105,1.71308622356882,-2.05368606446072,246.600250039939,94917.1028270108,-9.52012717158571e-06,-1.73472347597681e-18,0.125413349533461,-125.139815348879,2.67437672378846
"3038",3037,15.9563464031447,-4.45378592311005,1.81545566839819,-1.9564968861965,42.3369357379297,95020.2424131735,-6.97258575529025e-06,-1.73472347597681e-18,0.125413349533461,-134.644226055556,2.66903715778101
"3039",3038,14.8589493492883,-4.34398417180404,1.41528420224703,-1.956025094069,28.8353460253475,95071.0807198282,-5.79247465803566e-06,-1.73472347597681e-18,0.125413349533461,-112.744414897506,2.41434536505399
"3040",3039,11.2302230912032,-3.62103204686861,0.927810655440517,-1.64794483481396,28.6696823478924,95127.7709178963,-6.61667923389599e-06,-1.73472347597681e-18,0.125413349533461,-92.2999253144961,1.89117814891643
"3041",3040,10.2389077525529,-3.36120414031285,0.813475950825899,-1.47007920274788,23.8654357016976,95143.1321328567,-7.44088380975633e-06,-1.73472347597681e-18,0.125413349533461,-90.9747935064264,1.68014165620758
"3042",3041,9.8462834732843,-3.03832176271015,0.762512807296127,-1.31297242429163,18.8126935393202,95187.0213184579,-7.36595612104178e-06,-1.73472347597681e-18,0.125413349533461,-94.7064850563114,1.51832880768326
"3043",3042,9.92919791735341,-2.90677709035344,0.718197030313717,-1.12614274180312,16.9075612485876,95251.0263807929,-7.06624536618344e-06,-1.73472347597681e-18,0.125413349533461,-102.188708096638,1.33566629412713
"3044",3043,9.55242492886271,-2.89807992193317,0.729719132329144,-1.04027657459881,15.7479155064029,95307.716578861,-7.30976035450575e-06,-1.73472347597681e-18,0.125413349533461,-110.10770851866,1.27069483501989
